Date,Daily Mean PM2.5 Concentration,temp,visibility,winddir,windspeed,precip,solarradiation,cloudcover,humidity,Month
2020-08-31,5.2,20.8,16.0,84.4,12.2,0.0,110.6,30.2,61.8,8
2021-06-01,11.7,18.5,16.0,241.6,13.5,0.0,196.9,18.2,61.1,6
2021-06-02,8.3,19.6,16.0,178.0,17.7,0.0,146.7,22.5,61.2,6
2021-06-03,9.1,18.9,12.0,111.8,9.5,12.298,86.2,72.2,83.2,6
2021-06-04,7.2,21.3,13.6,224.5,23.3,17.363,124.8,70.0,84.6,6
2021-06-05,10.0,25.5,15.3,248.8,23.8,0.0,327.0,11.0,62.4,6
2021-06-06,13.0,28.6,16.0,224.8,18.0,0.0,317.4,13.9,50.5,6
2021-06-07,18.4,27.6,15.5,187.5,20.5,0.829,169.9,20.9,64.8,6
2021-06-08,11.3,26.1,14.5,194.5,17.5,26.311,151.6,37.3,75.9,6
2021-06-09,8.0,26.8,15.8,308.6,14.3,0.099,231.8,45.4,71.3,6
2021-06-10,7.1,24.5,16.0,78.2,21.0,0.0,264.3,36.4,52.5,6
2021-06-11,7.2,18.3,16.0,80.6,13.7,0.142,91.6,86.5,63.1,6
2021-06-12,6.8,18.6,16.0,77.8,15.5,0.0,85.0,85.1,73.1,6
2021-06-13,6.5,19.4,16.0,194.4,13.2,0.099,90.4,61.8,69.8,6
2021-06-14,5.0,20.2,15.1,141.0,14.5,5.117,133.5,83.2,78.2,6
2021-06-15,5.4,22.2,15.8,304.4,20.7,0.238,262.5,47.8,67.4,6
2021-06-16,3.9,20.6,16.0,319.9,21.0,0.0,315.1,8.9,47.3,6
2021-06-17,3.7,20.3,16.0,314.6,16.2,0.0,310.4,11.5,35.3,6
2021-06-18,9.7,23.4,16.0,230.0,21.5,0.0,273.1,14.6,41.4,6
2021-06-19,10.3,24.4,15.9,248.1,20.6,2.068,197.1,59.5,63.6,6
2021-06-20,9.7,24.7,16.0,210.4,21.6,0.0,241.5,30.5,64.3,6
2021-06-21,13.5,26.7,15.8,173.0,21.8,0.0,214.6,46.6,71.9,6
2021-06-22,4.6,20.9,15.4,303.8,21.6,4.52,53.8,62.8,76.6,6
2021-06-23,3.8,18.6,16.0,319.7,17.5,0.0,271.4,19.7,50.6,6
2021-06-24,6.2,20.1,16.0,133.1,15.8,0.0,297.1,13.9,55.4,6
2021-06-25,4.6,20.8,16.0,98.5,17.7,0.0,279.8,47.1,65.8,6
2021-06-26,6.8,24.4,15.5,181.3,20.4,0.471,111.3,63.8,77.3,6
2021-06-27,9.3,27.0,15.8,198.9,19.5,0.0,231.8,54.3,71.0,6
2021-06-28,10.0,29.1,16.0,221.7,21.6,0.0,279.6,26.0,63.9,6
2021-06-29,10.2,30.7,16.0,230.9,20.5,0.0,270.9,14.4,57.8,6
2021-06-30,10.3,30.9,15.4,254.6,24.4,9.398,247.2,25.0,57.3,6
2021-07-01,11.5,24.5,13.2,297.8,17.9,15.278,97.6,58.5,81.6,7
2021-07-02,7.3,22.3,12.4,136.6,17.6,17.592,122.9,87.1,84.8,7
2021-07-03,1.5,17.1,12.9,49.6,19.6,8.395,81.4,99.9,84.0,7
2021-07-04,17.3,20.6,15.4,105.2,14.0,0.0,228.8,73.2,71.7,7
2021-07-05,24.4,23.7,10.5,141.2,19.3,0.0,207.7,27.0,71.8,7
2021-07-06,16.2,26.9,14.5,232.4,25.4,9.456,244.5,34.2,66.0,7
2021-07-07,20.5,28.0,14.4,253.0,16.8,0.0,263.8,19.4,68.5,7
2021-07-08,14.1,25.1,13.0,61.5,19.3,52.52,94.6,58.2,78.1,7
2021-07-09,5.6,24.8,11.5,346.4,22.2,44.428,186.3,79.7,79.6,7
2021-07-10,8.0,23.3,15.1,18.3,13.1,3.963,148.9,68.8,79.2,7
2021-07-11,9.8,23.4,12.8,140.5,17.1,0.099,105.1,81.1,81.5,7
2021-07-12,10.0,24.8,11.2,65.7,19.0,18.018,102.6,84.7,85.4,7
2021-07-13,7.5,21.5,10.1,66.0,16.9,0.059,85.1,100.0,88.0,7
2021-07-14,10.3,24.8,10.0,330.1,13.0,0.0,186.7,69.0,79.6,7
2021-07-15,11.3,27.7,16.0,220.6,14.0,0.0,211.9,21.0,65.4,7
2021-07-16,14.8,29.3,16.0,243.8,18.8,0.0,243.9,20.8,61.9,7
2021-07-17,14.6,27.1,14.4,182.1,16.6,12.172,134.1,43.9,72.3,7
2021-07-18,4.2,25.1,14.6,230.8,25.4,6.928,212.7,86.0,76.6,7
2021-07-19,5.2,24.1,15.9,331.1,13.9,0.158,181.7,71.8,68.7,7
2021-07-20,49.9,26.4,8.6,288.7,11.1,0.0,181.6,31.7,64.9,7
2021-07-21,27.4,24.8,11.9,347.2,14.6,2.089,159.9,52.7,65.1,7
2021-07-22,7.7,23.2,16.0,329.3,14.8,0.0,193.4,21.9,56.6,7
2021-07-23,9.2,23.2,15.8,349.4,13.9,0.099,223.9,34.5,52.3,7
2021-07-24,9.1,23.7,16.0,135.9,17.5,0.0,202.3,19.5,58.0,7
2021-07-25,15.0,24.5,13.8,201.7,15.3,9.111,116.9,75.9,73.9,7
2021-07-26,26.3,27.0,12.2,331.3,19.5,13.251,227.3,31.9,62.6,7
2021-07-27,23.4,27.0,13.6,269.4,18.2,0.0,212.2,18.0,52.9,7
2021-07-28,13.7,23.6,15.5,18.1,15.3,6.566,168.8,52.1,68.6,7
2021-07-29,12.4,23.0,14.2,179.0,22.5,20.593,85.2,76.1,80.1,7
2021-07-30,8.9,23.6,15.2,313.8,28.4,0.0,223.8,27.5,61.0,7
2021-07-31,3.4,20.4,16.0,307.7,15.0,0.0,259.1,10.8,51.7,7
2021-08-01,8.1,21.3,15.8,180.4,19.9,1.787,98.7,51.8,69.6,8
2021-08-02,5.6,21.9,15.9,327.2,21.5,0.0,216.1,45.3,62.5,8
2021-08-03,6.2,21.8,16.0,14.7,8.3,0.0,163.3,21.1,53.3,8
2021-08-04,11.5,21.8,16.0,48.5,14.4,0.0,120.0,42.0,66.1,8
2021-08-05,9.1,23.0,16.0,24.6,15.4,0.0,171.5,79.1,68.2,8
2021-08-06,16.4,25.5,16.0,194.3,16.5,0.0,219.2,11.6,63.5,8
2021-08-07,12.1,25.9,15.9,198.2,22.3,0.0,183.5,19.5,59.2,8
2021-08-08,7.7,22.0,13.7,70.3,21.2,6.538,149.0,76.6,75.8,8
2021-08-09,7.9,23.4,15.2,44.6,17.8,0.79,149.2,83.5,79.5,8
2021-08-10,10.3,24.8,14.5,172.9,15.9,6.268,139.7,69.8,80.0,8
2021-08-11,13.4,26.6,14.8,209.1,14.7,8.018,216.7,42.5,78.5,8
2021-08-12,8.9,28.1,16.0,229.5,23.0,3.036,219.3,18.1,68.5,8
2021-08-13,9.6,29.9,16.0,248.5,14.0,0.0,221.8,13.5,58.3,8
2021-08-14,8.3,28.4,16.0,313.8,18.2,0.0,148.1,44.6,59.1,8
2021-08-15,5.8,24.2,16.0,25.6,15.2,0.0,227.1,37.1,49.5,8
2021-08-16,7.1,23.5,16.0,89.2,12.9,0.0,139.5,44.4,59.9,8
2021-08-17,5.1,24.4,16.0,168.6,17.5,0.0,126.3,78.4,68.5,8
2021-08-18,5.7,25.7,16.0,141.0,18.4,0.0,104.1,86.5,79.3,8
2021-08-19,3.4,26.8,15.3,231.3,28.5,4.916,146.8,76.5,74.8,8
2021-08-20,4.4,25.5,16.0,326.5,13.5,0.453,100.9,51.0,70.8,8
2021-08-21,7.8,25.1,14.5,70.2,12.1,38.46,92.8,54.5,79.7,8
2021-08-22,4.5,22.9,8.5,294.1,18.8,97.784,14.0,91.5,92.5,8
2021-08-23,5.0,24.4,11.8,231.2,22.3,24.328,152.1,79.3,82.9,8
2021-08-24,8.1,27.0,16.0,313.1,19.5,0.0,219.1,4.8,64.2,8
2021-08-25,13.5,27.7,16.0,299.2,11.6,0.0,206.0,17.0,61.3,8
2021-08-26,19.8,28.9,15.4,215.1,15.1,0.0,203.9,11.2,64.2,8
2021-08-27,14.7,28.1,14.9,318.1,11.6,13.703,138.0,23.0,70.8,8
2021-08-28,6.7,23.4,16.0,68.4,23.3,0.0,88.5,84.5,74.1,8
2021-08-29,7.2,21.7,15.2,59.9,11.0,0.237,68.0,99.0,78.6,8
2021-08-30,11.4,25.7,13.7,221.2,17.7,1.423,150.9,72.6,79.2,8
2021-08-31,9.2,25.8,16.0,307.0,19.0,0.0,170.4,22.4,64.6,8
2022-06-01,6.9,17.3,14.3,83.1,20.7,22.191,204.8,88.1,78.8,6
2022-06-02,9.1,20.3,11.2,330.9,15.5,11.798,157.8,80.2,86.3,6
2022-06-03,10.4,20.5,10.9,85.7,15.4,0.0,280.0,72.0,76.5,6
2022-06-04,6.5,21.6,16.0,311.7,15.2,0.0,366.0,9.7,47.6,6
2022-06-05,3.5,19.7,16.0,49.4,15.4,0.0,374.0,11.3,38.2,6
2022-06-06,5.5,21.4,16.0,198.7,17.8,0.0,361.0,7.6,41.5,6
2022-06-07,4.0,20.9,16.0,181.1,31.0,0.805,241.1,38.9,60.2,6
2022-06-08,6.0,23.7,14.7,256.3,16.5,2.224,346.8,47.5,64.7,6
2022-06-09,5.4,23.5,13.4,276.4,30.3,13.732,246.6,68.2,66.1,6
2022-06-10,4.1,21.2,16.0,291.2,20.0,0.0,332.8,15.4,48.8,6
2022-06-11,6.5,21.5,15.9,98.5,12.9,1.129,191.5,50.1,54.6,6
2022-06-12,7.6,19.8,15.6,181.6,16.5,0.983,170.6,72.9,76.6,6
2022-06-13,10.0,24.7,15.0,340.8,17.3,0.628,246.9,53.3,67.8,6
2022-06-14,6.0,23.3,16.0,23.7,14.0,0.0,334.3,18.8,47.2,6
2022-06-15,5.7,22.4,16.0,140.2,22.6,0.0,339.9,11.3,60.2,6
2022-06-16,3.4,20.0,15.2,171.5,22.8,6.279,169.3,87.8,76.0,6
2022-06-17,8.1,25.7,15.2,262.8,29.0,0.0,351.9,56.4,60.5,6
2022-06-18,3.2,19.1,16.0,317.0,30.5,0.0,220.3,48.9,50.5,6
2022-06-19,3.1,17.4,16.0,328.4,27.7,0.0,379.3,15.7,42.6,6
2022-06-20,5.4,20.2,16.0,304.2,17.5,0.0,355.4,12.8,40.8,6
2022-06-21,12.2,20.8,15.2,53.5,11.4,0.805,201.2,41.4,54.7,6
2022-06-22,9.9,18.6,13.4,128.8,18.8,1.027,120.6,99.5,82.2,6
2022-06-23,6.5,19.4,14.8,94.0,16.2,1.474,157.6,92.4,76.8,6
2022-06-24,8.5,22.0,14.2,196.9,17.0,0.474,294.5,52.5,73.8,6
2022-06-25,10.3,26.2,15.8,323.1,12.8,0.0,369.2,7.6,57.0,6
2022-06-26,11.1,26.5,15.9,196.7,21.8,0.0,343.8,12.0,55.1,6
2022-06-27,8.6,23.3,14.3,218.2,20.5,10.756,148.0,71.1,75.5,6
2022-06-28,3.8,22.1,16.0,355.8,14.8,0.0,369.3,51.1,50.4,6
2022-06-29,8.2,23.3,15.9,207.0,20.2,0.0,345.1,15.9,55.4,6
2022-06-30,11.3,25.1,16.0,306.7,17.2,0.0,362.3,16.8,53.3,6
2022-07-01,14.2,27.7,15.2,227.1,25.0,0.0,335.5,15.9,57.7,7
2022-07-02,7.3,28.1,15.8,245.6,27.9,0.0,299.2,39.1,59.4,7
2022-07-03,6.0,26.5,16.0,348.8,19.0,0.0,351.7,38.6,47.6,7
2022-07-04,11.7,24.7,15.9,317.8,14.4,0.0,352.2,11.0,37.8,7
2022-07-05,14.1,25.0,14.9,187.9,24.4,1.169,235.0,41.0,55.8,7
2022-07-06,6.4,26.2,15.1,303.9,21.0,0.0,271.3,48.7,64.0,7
2022-07-07,3.5,24.3,16.0,82.5,18.7,0.0,233.3,75.9,61.2,7
2022-07-08,10.0,23.1,15.0,213.1,13.2,6.119,174.6,54.5,77.1,7
2022-07-09,8.0,24.8,15.8,45.0,15.3,0.0,334.7,26.0,56.5,7
2022-07-10,4.9,22.9,16.0,81.1,19.7,0.0,355.7,16.9,48.6,7
2022-07-11,6.5,23.7,15.8,195.8,21.8,0.0,339.3,10.9,56.2,7
2022-07-12,10.4,26.6,16.0,213.8,24.7,0.0,253.1,27.0,59.9,7
2022-07-13,9.5,27.8,15.9,261.0,16.2,0.0,345.7,20.4,53.2,7
2022-07-14,7.3,26.8,16.0,1.7,16.0,0.0,300.8,38.2,54.8,7
2022-07-15,7.7,25.2,16.0,75.5,14.1,0.0,291.0,54.3,52.2,7
2022-07-16,11.1,24.0,15.3,68.5,21.2,19.792,189.0,60.6,74.9,7
2022-07-17,9.4,25.3,15.9,210.6,15.3,0.241,256.3,67.9,71.4,7
2022-07-18,11.6,25.1,12.4,88.2,17.4,45.911,138.1,75.5,85.2,7
2022-07-19,9.3,27.7,16.0,262.3,17.0,0.193,326.5,20.3,60.5,7
2022-07-20,13.4,30.1,16.0,230.8,17.3,0.0,297.3,15.6,52.6,7
2022-07-21,12.9,29.4,15.1,211.3,23.8,14.447,261.9,23.7,61.9,7
2022-07-22,11.1,29.1,16.0,267.6,18.2,0.713,315.6,22.6,51.4,7
2022-07-23,12.2,30.2,16.0,263.8,17.6,0.0,334.9,9.7,47.0,7
2022-07-24,10.0,30.6,16.0,234.7,20.4,0.0,324.5,19.2,48.3,7
2022-07-25,13.9,28.5,15.3,223.9,19.5,9.653,180.9,33.6,68.8,7
2022-07-26,5.8,24.8,16.0,311.9,18.5,0.0,215.9,23.2,54.0,7
2022-07-27,8.7,24.9,16.0,162.1,13.9,0.0,282.2,24.2,57.0,7
2022-07-28,11.4,27.2,15.9,208.8,17.4,0.245,245.4,58.8,71.6,7
2022-07-29,7.8,26.6,15.8,265.8,17.3,0.935,180.4,47.3,62.5,7
2022-07-30,5.4,26.6,16.0,322.0,21.2,0.0,288.2,44.6,50.5,7
2022-07-31,6.2,25.3,16.0,144.7,16.4,0.0,270.8,20.7,55.4,7
2022-08-01,10.7,22.3,12.3,293.9,11.8,10.48,141.0,82.8,83.5,8
2022-08-02,10.4,27.0,15.9,259.5,16.1,0.0,281.6,39.3,64.7,8
2022-08-03,6.8,26.9,16.0,289.7,17.2,0.0,327.1,9.6,57.1,8
2022-08-04,12.2,28.7,16.0,201.6,19.1,0.0,248.6,20.6,60.1,8
2022-08-05,9.0,28.4,16.0,219.0,15.7,0.0,261.5,22.5,58.9,8
2022-08-06,6.5,28.9,16.0,215.8,23.6,0.0,245.9,28.3,59.9,8
2022-08-07,7.2,29.6,15.8,221.1,23.7,3.938,278.1,41.7,63.3,8
2022-08-08,7.6,30.1,16.0,221.0,25.4,0.0,268.0,35.6,61.8,8
2022-08-09,9.8,30.7,15.5,254.4,22.6,2.983,283.0,49.1,62.4,8
2022-08-10,4.6,26.7,16.0,12.6,14.8,0.0,253.6,73.2,58.7,8
2022-08-11,8.5,26.6,15.2,0.2,14.5,2.202,308.9,49.7,59.5,8
2022-08-12,3.1,25.3,16.0,13.1,16.2,0.0,315.6,39.2,39.8,8
2022-08-13,2.9,22.2,16.0,12.9,14.7,0.0,271.5,28.8,43.3,8
2022-08-14,5.1,22.9,16.0,175.8,23.2,0.0,301.5,10.2,48.7,8
2022-08-15,5.7,23.5,16.0,159.9,17.2,0.0,341.0,24.8,51.8,8
2022-08-16,6.0,23.2,16.0,70.4,23.9,0.0,298.0,18.5,56.1,8
2022-08-17,5.9,22.6,15.9,6.4,14.1,4.524,184.3,67.7,56.7,8
2022-08-18,6.6,23.6,15.9,305.1,15.4,0.0,236.4,31.6,54.5,8
2022-08-19,7.7,25.6,15.8,198.3,20.9,0.0,258.5,11.2,51.2,8
2022-08-20,9.9,26.8,15.9,173.9,19.3,0.0,221.2,28.7,56.4,8
2022-08-21,6.4,24.8,15.9,152.0,21.2,0.0,220.6,27.6,69.5,8
2022-08-22,6.7,24.0,15.1,88.1,13.4,8.06,144.9,81.8,83.2,8
2022-08-23,8.2,25.3,12.0,277.5,17.8,0.425,264.1,60.3,72.9,8
2022-08-24,5.7,26.3,16.0,287.2,15.6,0.0,280.0,18.1,54.7,8
2022-08-25,8.2,27.0,16.0,236.2,16.7,0.0,289.0,13.4,49.0,8
2022-08-26,14.3,26.9,15.4,201.1,17.8,3.94,227.1,42.7,61.4,8
2022-08-27,10.9,26.9,16.0,13.7,14.6,0.142,235.3,47.8,57.7,8
2022-08-28,9.7,24.6,15.8,94.9,15.1,0.0,220.2,79.6,72.9,8
2022-08-29,8.7,26.1,16.0,177.8,21.6,0.0,259.0,53.9,73.1,8
2022-08-30,6.5,26.6,15.6,188.7,23.7,2.225,282.5,43.3,72.6,8
2022-08-31,4.7,24.6,15.8,296.2,25.1,0.785,272.0,29.4,59.6,8
2023-06-01,16.0,21.6,15.4,219.8,14.5,0.0,345.4,3.2,60.9,6
2023-06-02,19.7,24.1,15.1,101.1,14.1,2.403,318.0,15.5,58.0,6
2023-06-03,13.4,18.2,15.6,68.7,20.0,0.0,155.8,78.3,73.7,6
2023-06-04,3.6,15.0,16.0,33.8,23.9,0.0,223.5,69.3,58.5,6
2023-06-05,9.0,18.5,15.8,350.7,18.0,0.0,273.6,49.8,49.6,6
2023-06-06,66.5,19.8,8.1,321.0,19.2,0.358,259.1,48.8,43.7,6
2023-06-07,120.6,17.2,4.9,307.8,22.6,0.0,198.2,73.6,47.8,6
2023-06-08,73.7,16.7,7.6,340.5,14.1,0.0,226.2,86.4,53.5,6
2023-06-09,8.4,18.0,16.0,325.0,16.6,0.0,227.4,63.9,55.3,6
2023-06-10,10.0,19.8,15.9,314.1,20.8,0.0,307.0,38.6,54.7,6
2023-06-11,25.0,22.3,13.5,116.0,15.1,1.175,276.2,37.2,65.1,6
2023-06-12,21.1,22.1,12.4,132.8,24.3,5.258,221.8,64.1,75.7,6
2023-06-13,6.1,21.4,15.7,280.3,17.5,0.0,310.7,59.2,60.5,6
2023-06-14,7.6,19.8,15.5,242.5,27.5,6.423,201.7,40.9,64.5,6
2023-06-15,6.9,20.6,16.0,291.2,17.3,0.0,270.0,45.2,59.3,6
2023-06-16,11.2,20.3,14.9,75.4,17.7,5.992,196.7,43.1,66.5,6
2023-06-17,21.2,19.9,14.4,319.0,24.1,0.237,283.5,58.8,63.9,6
2023-06-18,12.0,21.9,15.2,308.3,19.2,0.0,265.9,39.9,52.9,6
2023-06-19,6.8,21.9,16.0,77.9,14.8,0.0,321.6,22.0,63.1,6
2023-06-20,6.4,20.5,15.8,75.9,15.9,0.0,278.6,62.2,67.7,6
2023-06-21,2.5,18.9,16.0,63.3,23.5,0.0,261.3,55.2,66.7,6
2023-06-22,3.9,18.3,13.9,59.6,22.5,0.201,166.3,98.0,71.9,6
2023-06-23,7.8,19.9,12.2,96.9,11.7,1.453,115.5,97.1,86.5,6
2023-06-24,9.3,22.8,12.7,157.4,18.2,2.016,202.3,78.5,85.5,6
2023-06-25,10.4,24.2,15.7,153.2,20.5,1.189,170.4,33.2,78.7,6
2023-06-26,13.3,22.6,12.5,83.1,17.5,5.128,163.6,57.4,84.5,6
2023-06-27,10.9,21.7,11.5,180.0,16.2,13.682,182.8,71.1,85.7,6
2023-06-28,10.7,23.1,14.3,306.9,20.0,0.0,264.2,62.6,72.4,6
2023-06-29,31.7,23.5,12.3,331.5,16.9,0.0,275.1,51.4,60.9,6
2023-06-30,54.0,24.3,6.7,157.5,17.8,0.0,234.9,28.2,64.9,6
2023-07-01,31.7,23.7,12.1,176.8,21.0,0.0,239.9,30.4,60.9,7
2023-07-02,20.6,25.3,12.8,173.1,21.8,4.269,197.9,76.4,76.9,7
2023-07-03,8.7,26.5,15.1,251.9,15.6,8.555,199.5,45.8,74.3,7
2023-07-04,16.2,25.0,14.3,15.5,11.7,6.947,161.9,54.8,82.8,7
2023-07-05,32.2,27.5,12.5,61.2,14.6,0.0,263.6,14.6,65.5,7
2023-07-06,13.2,28.0,15.9,168.4,17.5,0.0,265.5,7.5,65.9,7
2023-07-07,12.0,26.3,15.8,146.4,14.8,0.0,191.4,48.6,75.1,7
2023-07-08,13.2,26.3,14.7,142.1,22.4,12.052,116.0,64.1,77.8,7
2023-07-09,7.3,25.0,14.0,139.6,19.5,19.907,79.6,80.8,83.2,7
2023-07-10,4.1,25.1,15.5,328.8,18.5,2.215,184.0,62.6,71.3,7
2023-07-11,10.5,26.0,16.0,284.0,15.6,0.0,262.1,11.2,50.9,7
2023-07-12,13.8,28.3,16.0,269.6,14.4,0.0,232.6,15.8,48.5,7
2023-07-13,18.2,28.0,15.8,169.8,23.8,0.468,160.4,23.7,63.2,7
2023-07-14,10.5,25.4,15.6,63.1,19.7,7.788,167.2,67.9,75.4,7
2023-07-15,11.6,25.6,14.3,139.4,19.5,5.961,182.9,49.9,82.5,7
2023-07-16,6.5,25.4,13.7,174.5,18.6,23.18,58.4,88.2,89.2,7
2023-07-17,20.8,26.9,13.8,230.6,18.8,0.0,189.0,27.8,72.6,7
2023-07-18,21.6,25.7,13.8,189.5,18.4,5.435,144.2,27.8,76.0,7
2023-07-19,32.8,24.3,11.4,214.0,11.9,1.541,119.0,48.0,74.0,7
2023-07-20,21.9,25.4,12.7,93.8,19.4,0.0,207.3,28.0,66.2,7
2023-07-21,12.0,25.7,14.4,248.8,20.0,4.26,233.8,52.1,68.4,7
2023-07-22,5.6,25.0,16.0,328.5,16.2,0.0,255.7,16.5,52.4,7
2023-07-23,9.1,25.5,16.0,229.5,17.7,0.0,229.1,22.7,53.4,7
2023-07-24,10.6,25.9,16.0,200.2,20.0,0.0,224.0,15.1,59.2,7
2023-07-25,10.2,24.3,14.5,218.6,18.2,10.2,97.2,32.2,72.7,7
2023-07-26,15.8,25.1,15.3,208.5,20.0,0.0,221.3,16.5,68.1,7
2023-07-27,16.0,28.4,15.1,229.4,26.2,3.739,170.0,50.0,68.3,7
2023-07-28,10.3,28.6,15.6,283.8,15.0,0.0,188.4,27.4,66.7,7
2023-07-29,8.3,27.9,16.0,248.8,21.9,0.992,183.8,37.4,65.6,7
2023-07-30,3.6,22.4,16.0,327.2,18.0,0.0,197.8,30.4,54.2,7
2023-07-31,5.6,23.6,16.0,321.1,16.7,0.0,242.3,21.7,48.1,7
2023-08-01,5.0,23.0,16.0,6.6,16.7,0.0,206.5,42.1,47.5,8
2023-08-02,4.4,21.7,16.0,30.6,12.5,0.0,137.2,16.6,48.2,8
2023-08-03,5.2,22.4,16.0,180.7,25.1,0.0,150.2,35.5,56.2,8
2023-08-04,13.6,22.9,15.9,211.2,20.5,0.0,70.4,89.4,71.2,8
2023-08-05,14.9,25.1,15.7,14.0,15.2,0.0,194.7,38.9,62.2,8
2023-08-06,16.6,25.0,15.8,147.7,19.3,0.0,250.3,14.7,54.7,8
2023-08-07,12.3,23.9,13.2,173.2,26.1,21.452,94.5,89.5,83.0,8
2023-08-08,3.7,23.5,15.7,267.9,29.1,0.109,138.3,81.3,73.3,8
2023-08-09,8.8,25.1,16.0,292.0,24.4,0.0,221.0,25.1,50.2,8
2023-08-10,14.8,23.0,12.9,218.1,16.6,8.607,58.5,56.5,74.0,8
2023-08-11,12.5,24.0,15.2,281.0,24.7,0.0,224.0,21.4,66.4,8
2023-08-12,12.7,24.6,15.9,160.4,20.6,2.202,161.3,33.7,68.7,8
2023-08-13,5.6,25.8,15.2,288.8,20.3,12.351,213.3,52.4,68.0,8
2023-08-14,8.1,25.8,16.0,219.7,15.1,0.0,140.6,29.0,59.8,8
2023-08-15,8.1,23.1,12.7,37.5,15.1,16.481,111.6,95.1,84.1,8
2023-08-16,6.0,23.7,14.7,88.7,14.8,15.646,177.8,89.1,80.6,8
2023-08-17,8.6,23.4,15.3,103.9,16.9,0.284,114.9,94.1,83.6,8
2023-08-18,6.7,23.8,14.7,278.8,22.9,20.42,240.4,70.4,67.1,8
2023-08-19,9.9,21.6,16.0,275.8,19.0,0.0,217.9,19.2,52.0,8
2023-08-20,12.3,24.1,16.0,266.3,17.3,0.0,209.0,12.9,51.8,8
2023-08-21,19.5,26.3,15.9,311.8,20.1,0.0,180.8,37.1,60.7,8
2023-08-22,9.5,22.9,16.0,8.4,23.4,0.0,210.7,31.7,53.0,8
2023-08-23,6.1,21.5,16.0,54.8,12.0,0.0,209.3,24.8,52.5,8
2023-08-24,6.2,21.3,14.5,155.2,16.9,1.308,31.7,98.5,75.1,8
2023-08-25,9.2,23.0,13.7,191.1,19.0,9.61,71.8,84.2,89.0,8
2023-08-26,11.3,25.3,14.8,0.5,14.5,5.756,130.4,57.5,74.3,8
2023-08-27,5.3,24.1,16.0,25.5,13.5,0.0,150.3,19.7,64.2,8
2023-08-28,9.5,22.4,15.9,103.4,14.5,0.0,81.3,78.2,76.4,8
2023-08-29,7.9,23.0,16.0,72.3,12.0,0.0,131.1,80.4,77.6,8
2023-08-30,6.8,24.4,15.1,296.3,23.6,5.35,207.3,64.9,70.0,8
2023-08-31,4.9,20.8,16.0,10.6,24.6,0.0,208.7,12.1,53.0,8
